Risks,Annual_Returns,MSFT,AMZN,AAPL,GOOG,FB,TSLA,PHO,NFLX,PBW,AZN,ZM,QDEL,IMMU,LVGO,NRG,BE,PLUG,NVAX,AMD,NVDA,Sortino_Ratio
0.01661086531528409,11.045315087438187,3.845796755148761e-18,3.1022205543700727e-18,0.0,0.0,3.231358108963213e-18,0.0,0.0,0.0,0.0,0.09679192129540277,0.4014158954983489,0.0972434565569128,0.0,0.20702396733177658,6.918609391604077e-18,0.19752475931755903,0.0,3.647045745503698e-18,4.736351074011312e-18,1.04305840045589e-17,5.99
0.01670249170708321,11.123650655434203,1.4534055013350592e-18,0.0,0.0,6.397380379227165e-18,0.0,0.0,0.0,3.7488591083078e-18,0.0,0.08928207373999653,0.40599271782547386,0.09844373285815047,1.7238850091769542e-18,0.2062323780386244,2.6497960417191073e-18,0.2000490975377549,0.0,0.0,0.0,3.4904298440616235e-18,6.0
0.01679454674411475,11.201986223430218,1.1430988675945315e-17,0.0,3.602284726286668e-18,0.0,1.1245024536212875e-17,3.374350985265669e-17,0.0,6.492620515438435e-19,0.0,0.08145717052467062,0.41099519542663115,0.09981956732899737,0.0,0.20484931735802284,4.766882098167646e-18,0.20287874936167788,5.622100342642692e-17,4.727906218187604e-18,0.0,0.0,6.02
0.016886997359286327,11.280321791426234,0.0,0.0,1.1487632308843836e-17,1.1283468287583242e-17,8.576837912004859e-18,4.7988133479812886e-17,0.0,9.487023813779582e-18,3.7097981881799674e-19,0.0750672971254214,0.41560052445848855,0.10050193046071772,0.0,0.20508990770833924,0.0,0.20374034024703308,0.0,2.525313515242267e-17,6.791701939411351e-18,0.0,6.03
0.01698014412699391,11.35865735942225,3.537094528526352e-18,0.0,0.0,0.0,0.0,0.0,8.152171850476556e-18,7.049526409381416e-18,0.0,0.07028635546473576,0.4209647221804326,0.09867790633418431,3.3208292759870003e-18,0.2034392212235247,0.0,0.20663179479712268,2.846223860102489e-17,0.0,0.0,0.0,6.04
0.01707329812268449,11.436992927418265,0.0,0.0,6.643645549972402e-18,0.0,0.0,2.5392616607025524e-18,0.0,0.0,0.0,0.06145453074989918,0.4251538374060124,0.10143020526312403,8.387998969484827e-19,0.20320684828421745,3.232579955016273e-18,0.20875457829674693,3.105001836433769e-17,3.0897993632543053e-18,0.0,0.0,6.05
0.017166118873912544,11.51532849541428,3.4123288870833264e-18,3.562185990301267e-18,8.86346211525325e-18,0.0,1.3003322029535002e-18,2.1468587581996442e-17,0.0,8.166358389516127e-18,0.0,0.05782370415403752,0.4313628875381109,0.10069705152040064,0.0,0.204536204276008,2.5005252208703303e-18,0.20558015251144304,1.489341302963118e-17,2.2715651591662255e-17,0.0,0.0,6.07
0.017259913721742588,11.593664063410296,0.0,1.910204135205233e-18,5.398414225336963e-18,0.0,2.1802451933214456e-19,0.0,7.145951323336334e-18,6.067588534036281e-18,3.941051636759806e-18,0.051516234439237175,0.4362877642488021,0.10134931700353621,3.3556879061117906e-18,0.2046103362285777,0.0,0.20623634807984695,3.046139246325737e-17,1.0144132016925602e-18,2.7653106613051644e-18,0.0,6.08
0.01735410579360191,11.671999631406312,0.0,8.291243747221274e-18,0.0,0.0,1.7765292551695004e-18,2.2778348995573335e-17,6.764006045407395e-18,0.0,8.29277552390919e-18,0.04556508975674655,0.4418686738598375,0.10119614189304724,2.8329703345232048e-18,0.20347610721369555,0.0,0.20789398727667333,0.0,0.0,0.0,0.0,6.09
0.017448300634558066,11.750335199402327,0.0,0.0,3.4771230431321696e-18,9.282343640983535e-18,7.323706909503549e-18,0.0,0.0,0.0,5.984722520169134e-18,0.040245322591991,0.4450566884732932,0.10034128484534331,0.0,0.20420940952027608,4.9931910677617346e-18,0.21014729456909664,0.0,7.568200389513861e-19,0.0,0.0,6.1
0.017542529254909348,11.828670767398343,0.0,0.0,2.997097628074165e-18,9.917763788485008e-18,0.0,0.0,5.856776716039995e-18,1.0352147408367506e-18,2.4823726973673485e-18,0.03276526185935384,0.44907664881234644,0.10156688268988948,0.0,0.20395544521420597,0.0,0.21263576142420437,1.822826280178039e-17,5.0383250373495276e-18,0.0,0.0,6.12
0.017636947738960674,11.907006335394358,1.4745942988057306e-18,0.0,0.0,0.0,4.037187018069857e-18,0.0,6.6202637344856156e-18,2.1027222591590248e-18,7.425216481043924e-18,0.027444652773156882,0.45164029869791006,0.1021415556730891,1.998032417154901e-18,0.20745798141063593,2.073012370716824e-20,0.2113155114452082,1.6202822303748294e-17,2.3734753599518465e-18,0.0,2.4064846922122706e-18,6.13
0.017732989616483855,11.985341903390374,0.0,2.389885503296457e-18,0.0,0.0,0.0,1.3225470736621214e-17,3.500459994428075e-18,0.0,3.586301365932501e-18,0.021349157598505343,0.4585309957558848,0.10324778090524775,1.6114527472758455e-18,0.2070280931534874,1.878226333708856e-18,0.20984397258687473,5.308742838779112e-18,0.0,1.703167547548147e-17,0.0,6.14
0.017827659396676427,12.06367747138639,1.3879536252515037e-17,0.0,0.0,0.0,0.0,0.0,2.378834364539296e-17,0.0,0.0,0.015314738746848987,0.4616267020410861,0.10338543308271735,1.3974747127110004e-18,0.20821307379978266,6.100691276668441e-18,0.21146005232956494,3.481356374326904e-18,1.1193302016891114e-17,0.0,6.63126075442427e-18,6.15
0.017923303989809673,12.142013039382405,7.00499993671444e-18,8.946510006757391e-18,0.0,0.0,3.105140916032736e-18,0.0,0.0,9.916438437483474e-18,6.095029759398056e-18,0.006616459861506968,0.465284292111688,0.10645349272017192,3.701294294009029e-18,0.20913283799968035,4.197642852711304e-18,0.21251291730695288,1.984759377959261e-19,4.767531687983369e-18,0.0,1.8001097759756385e-19,6.16
0.018016913418433755,12.22034860737842,9.164027534414022e-19,0.0,3.696475218596801e-18,5.514771215928206e-18,3.1481161671319264e-18,2.1627401144861542e-18,2.341805235479108e-17,0.0,0.0,0.0014103080457124753,0.4659757315939704,0.10505795599600515,0.0,0.2112047492471012,0.0,0.2163512551172109,0.0,1.293673556644967e-19,1.779955790128339e-17,4.544233011898531e-19,6.17
0.018115073333174456,12.298684175374436,0.0,5.232130033587446e-18,1.224130054067404e-17,0.0,0.0,0.0,6.745717066835314e-18,0.0,8.053797159256251e-18,0.0,0.47491075751932665,0.1000224666739413,0.0,0.20723657966404369,3.714400106268921e-18,0.2178301961426884,1.890484310713138e-17,0.0,7.579324900348662e-18,0.0,6.18
0.018216511787316397,12.377019743370452,0.0,1.0196632806132153e-18,2.854437280070185e-19,7.465091864776699e-18,1.4175125524364021e-18,1.734723475976807e-18,1.7146715214285463e-17,0.0,0.0,5.3441407167585174e-18,0.4769703080635421,0.09706272827884732,3.1164987007083843e-18,0.21445200664310626,0.0,0.21151495701450423,3.1816387894258914e-17,2.7929922134999853e-18,2.304497879012443e-19,0.0,6.19
0.01832052542177926,12.455355311366468,0.0,6.448455807721476e-18,0.0,8.454637098279868e-18,0.0,3.0065347555583953e-17,8.681297208701674e-18,0.0,6.588915757674509e-18,0.0,0.470932755846909,0.0925374228053075,0.0,0.22568973388403332,7.132279040901755e-18,0.21084008746375024,5.641147082475388e-18,0.0,2.208964928309707e-17,0.0,6.2
0.018431193577506843,12.533690879362481,1.4338254996095507e-19,6.901066293685001e-18,0.0,6.901021681265782e-18,2.5411395551365897e-18,0.0,4.819535822306892e-18,2.813135047094644e-18,0.0,2.8262061675432477e-18,0.47354027716699854,0.08618829471712168,3.592251143899639e-18,0.2270853085219215,2.7552410847656024e-18,0.21318611959395836,0.0,2.569089789813096e-18,0.0,0.0,6.2
0.01854695446427659,12.612026447358497,2.567790387529106e-18,3.0538629833948754e-18,5.0965520904767466e-18,0.0,0.0,3.122502256758253e-17,0.0,0.0,0.0,7.797846306323046e-18,0.4792214171480637,0.08081000518803488,2.5020396968110717e-18,0.2275516933961152,0.0,0.21241688426778618,0.0,2.0400349972901178e-18,0.0,0.0,6.21
